Index,KernelName,gpu-id,queue-id,queue-index,pid,tid,grd,wgr,lds,scr,vgpr,sgpr,fbar,sig,obj,SQ_INSTS_VALU,SQ_INSTS_SALU,FETCH_SIZE,WRITE_SIZE
3860,"__amd_rocclr_fillBufferAligned.kd",0,0,2800,122848,122848,1102592,256,0,0,4,32,4032,0x0,0x7f8ca6640c00,327318,241181,11.3125000000,4520.2500000000
3861,"__amd_rocclr_fillBufferAligned.kd",0,0,2801,122848,122848,1102592,256,0,0,4,32,4032,0x0,0x7f8ca6640c00,327318,241181,11.3125000000,4522.6250000000
3862,"__amd_rocclr_fillBufferAligned.kd",0,2,3301,122848,122848,1102592,256,0,0,4,32,4032,0x0,0x7f8ca6640c00,327318,241181,11.3125000000,4523.7500000000
3863,"__amd_rocclr_fillBufferAligned.kd",0,2,3303,122848,122848,1102592,256,0,0,4,32,4032,0x0,0x7f8ca6640c00,327318,241181,11.3125000000,4518.2500000000
3864,"Cijk_Ailk_Bljk_DB_MT128x64x8_MI16x16x4x1_SN_1LDSB0_APM1_ABV0_ACED0_AF0EM1_AF1EM1_AMAS3_ASAE01_ASCE01_ASEM1_AAC0_BL1_DTL0_DVO0_EPS0_FL0_GRVW2_GSU1_GSUAMB_GLS1_ISA90a_IU1_K1_KLA_LBSPP0_LPA0_LPB0_LDL1_LRVW1_MAC_MIAV0_MDA2_NEPBS4_NLCA1_NLCB1_ONLL1_OPLV0_PK0_PAP0_PGR2_PLR3_RK0_SIA3_SS1_SU0_SUM0_SUS0_SPO1_SRVW0_SSO6_SVW2_SNLL0_TT4_32_TLDS0_USFGROn1_VAW1_VSn1_VW2_WSGRA0_WSGRB0_WS64_WG32_8_1_WGM5.kd",0,2,3305,122848,122848,39168,256,28672,0,128,88,70555392,0x0,0x7f8c8a0f9bc0,1764460,1230092,23095.0000000000,6471.3125000000
3865,"Cijk_Ailk_Bljk_DB_MT128x64x8_MI16x16x4x1_SN_1LDSB0_APM1_ABV0_ACED0_AF0EM1_AF1EM1_AMAS3_ASAE01_ASCE01_ASEM1_AAC0_BL1_DTL0_DVO0_EPS0_FL0_GRVW2_GSU1_GSUAMB_GLS1_ISA90a_IU1_K1_KLA_LBSPP0_LPA0_LPB0_LDL1_LRVW1_MAC_MIAV0_MDA2_NEPBS4_NLCA1_NLCB1_ONLL1_OPLV0_PK0_PAP0_PGR2_PLR3_RK0_SIA3_SS1_SU0_SUM0_SUS0_SPO1_SRVW0_SSO6_SVW2_SNLL0_TT4_32_TLDS0_USFGROn1_VAW1_VSn1_VW2_WSGRA0_WSGRB0_WS64_WG32_8_1_WGM5.kd",0,2,3306,122848,122848,39168,256,28672,0,128,88,70555392,0x0,0x7f8c8a0f9bc0,1764460,1230092,23929.3750000000,6561.2812500000
3866,"__amd_rocclr_fillBufferAligned.kd",0,2,3307,122848,122848,1102592,256,0,0,4,32,4032,0x0,0x7f8ca6640c00,327318,241181,11.1250000000,4522.3750000000
3867,"__amd_rocclr_fillBufferAligned.kd",0,2,3309,122848,122848,1102592,256,0,0,4,32,4032,0x0,0x7f8ca6640c00,327318,241181,11.3125000000,4518.7500000000
3868,"Cijk_Ailk_Bljk_DB_MT128x64x8_MI16x16x4x1_SN_1LDSB0_APM1_ABV0_ACED0_AF0EM1_AF1EM1_AMAS3_ASAE01_ASCE01_ASEM1_AAC0_BL1_DTL0_DVO0_EPS0_FL0_GRVW2_GSU1_GSUAMB_GLS1_ISA90a_IU1_K1_KLA_LBSPP0_LPA0_LPB0_LDL1_LRVW1_MAC_MIAV0_MDA2_NEPBS4_NLCA1_NLCB1_ONLL1_OPLV0_PK0_PAP0_PGR2_PLR3_RK0_SIA3_SS1_SU0_SUM0_SUS0_SPO1_SRVW0_SSO6_SVW2_SNLL0_TT4_32_TLDS0_USFGROn1_VAW1_VSn1_VW2_WSGRA0_WSGRB0_WS64_WG32_8_1_WGM5.kd",0,2,3311,122848,122848,39168,256,28672,0,128,88,70555392,0x0,0x7f8c8a0f9bc0,1764460,1230092,23523.1875000000,6494.0312500000
3869,"Cijk_Ailk_Bljk_DB_MT128x64x8_MI16x16x4x1_SN_1LDSB0_APM1_ABV0_ACED0_AF0EM1_AF1EM1_AMAS3_ASAE01_ASCE01_ASEM1_AAC0_BL1_DTL0_DVO0_EPS0_FL0_GRVW2_GSU1_GSUAMB_GLS1_ISA90a_IU1_K1_KLA_LBSPP0_LPA0_LPB0_LDL1_LRVW1_MAC_MIAV0_MDA2_NEPBS4_NLCA1_NLCB1_ONLL1_OPLV0_PK0_PAP0_PGR2_PLR3_RK0_SIA3_SS1_SU0_SUM0_SUS0_SPO1_SRVW0_SSO6_SVW2_SNLL0_TT4_32_TLDS0_USFGROn1_VAW1_VSn1_VW2_WSGRA0_WSGRB0_WS64_WG32_8_1_WGM5.kd",0,2,3312,122848,122848,39168,256,28672,0,128,88,70555392,0x0,0x7f8c8a0f9bc0,1764460,1230092,23682.8125000000,6508.9687500000
3870,"void copy_kernel<false, double const*, double*>(int, double const*, long, int, long, double*, long, int, long) [clone .kd]",0,2,3313,122848,122848,7717632,256,0,0,4,32,3328,0x0,0x7f8ca67958c0,2652900,3617586,60310.4375000000,57816.7500000000
3871,"void copy_kernel<false, double const*, double*>(int, double const*, long, int, long, double*, long, int, long) [clone .kd]",0,2,3314,122848,122848,7717632,256,0,0,4,32,3328,0x0,0x7f8ca67958c0,2652900,3617586,60310.3125000000,57834.9062500000
3872,"void copy_kernel<false, double const*, double*>(int, double const*, long, int, long, double*, long, int, long) [clone .kd]",0,2,3315,122848,122848,1102592,256,0,0,4,32,3328,0x0,0x7f8ca67958c0,378998,516813,8625.0625000000,6109.8750000000
3873,"void axpy_kernel<256, double, double, double const*, double*>(int, double, long, double const*, long, int, long, double*, long, int, long) [clone .kd]",0,2,3316,122848,122848,1102592,256,0,0,4,32,59968,0x0,0x7f8ca66bc380,516815,430679,17238.8125000000,6123.7500000000
3874,"void copy_kernel<false, double const*, double*>(int, double const*, long, int, long, double*, long, int, long) [clone .kd]",0,2,3317,122848,122848,7717632,256,0,0,4,32,3328,0x0,0x7f8ca67958c0,2652900,3617586,60310.1875000000,57805.5000000000
3875,"void copy_kernel<false, double const*, double*>(int, double const*, long, int, long, double*, long, int, long) [clone .kd]",0,2,3318,122848,122848,7717632,256,0,0,4,32,3328,0x0,0x7f8ca67958c0,2652900,3617586,60310.2500000000,57830.0937500000
3876,"void copy_kernel<false, double const*, double*>(int, double const*, long, int, long, double*, long, int, long) [clone .kd]",0,2,3319,122848,122848,1102592,256,0,0,4,32,3328,0x0,0x7f8ca67958c0,378998,516813,8625.1250000000,6122.5000000000
3877,"void rocblas_dot_kernel_magsq<false, 512, 2, false, double, double const*, double>(int, double const*, long, int, long, double*, double*) [clone .kd]",0,2,3320,122848,122848,551424,512,512,0,8,40,89472,0x0,0x7f8ca6719a40,714016,269250,8622.6250000000,0.2500000000
3878,"void rocblas_dot_kernel_reduce<512, 2, double, double>(int, double*, double*) [clone .kd]",0,2,3321,122848,122848,512,512,512,0,8,24,82432,0x0,0x7f8ca67198c0,716,233,9.9375000000,0.0000000000
3879,"__amd_rocclr_copyBuffer.kd",0,2,3322,122848,122848,256,256,0,0,4,32,2880,0x0,0x7f8ca6640b80,28,28,0.8125000000,0.0000000000
3880,"void rocblas_dot_kernel_inc1<false, 512, 2, false, double, double const*, double>(int, double const*, long, long, double const*, long, int, double*, double*) [clone .kd]",0,2,3323,122848,122848,551424,512,512,0,8,32,87040,0x0,0x7f8ca67199c0,731248,339255,16197.9375000000,1.2500000000
3881,"void rocblas_dot_kernel_reduce<512, 2, double, double>(int, double*, double*) [clone .kd]",0,2,3324,122848,122848,512,512,512,0,8,24,82432,0x0,0x7f8ca67198c0,716,233,8.0625000000,0.0000000000
3882,"__amd_rocclr_copyBuffer.kd",0,2,3325,122848,122848,256,256,0,0,4,32,2880,0x0,0x7f8ca6640b80,28,28,0.8125000000,0.0000000000
3883,"void rocblas_dot_kernel_inc1<false, 512, 2, false, double, double const*, double>(int, double const*, long, long, double const*, long, int, double*, double*) [clone .kd]",0,2,3326,122848,122848,551424,512,512,0,8,32,87040,0x0,0x7f8ca67199c0,731248,339255,17227.2500000000,3.3750000000
3884,"void rocblas_dot_kernel_reduce<512, 2, double, double>(int, double*, double*) [clone .kd]",0,2,3327,122848,122848,512,512,512,0,8,24,82432,0x0,0x7f8ca67198c0,716,233,8.1875000000,0.0000000000
3885,"__amd_rocclr_copyBuffer.kd",0,2,3328,122848,122848,256,256,0,0,4,32,2880,0x0,0x7f8ca6640b80,28,28,0.8125000000,0.0000000000
3886,"void rocblas_dot_kernel_inc1<false, 512, 2, false, double, double const*, double>(int, double const*, long, long, double const*, long, int, double*, double*) [clone .kd]",0,2,3329,122848,122848,551424,512,512,0,8,32,87040,0x0,0x7f8ca67199c0,731248,339255,17229.3125000000,3.8750000000
3887,"void rocblas_dot_kernel_reduce<512, 2, double, double>(int, double*, double*) [clone .kd]",0,2,3330,122848,122848,512,512,512,0,8,24,82432,0x0,0x7f8ca67198c0,716,233,7.5625000000,0.0000000000
3888,"__amd_rocclr_copyBuffer.kd",0,2,3331,122848,122848,256,256,0,0,4,32,2880,0x0,0x7f8ca6640b80,28,28,0.8125000000,0.0000000000
3889,"void rocblas_dot_kernel_inc1<false, 512, 2, false, double, double const*, double>(int, double const*, long, long, double const*, long, int, double*, double*) [clone .kd]",0,2,3332,122848,122848,551424,512,512,0,8,32,87040,0x0,0x7f8ca67199c0,731248,339255,17233.9375000000,3.3750000000
3890,"void rocblas_dot_kernel_reduce<512, 2, double, double>(int, double*, double*) [clone .kd]",0,2,3333,122848,122848,512,512,512,0,8,24,82432,0x0,0x7f8ca67198c0,716,233,8.1875000000,0.0000000000
3891,"__amd_rocclr_copyBuffer.kd",0,2,3334,122848,122848,256,256,0,0,4,32,2880,0x0,0x7f8ca6640b80,28,28,0.8125000000,0.0000000000
3892,"void rocblas_dot_kernel_inc1<false, 512, 2, false, double, double const*, double>(int, double const*, long, long, double const*, long, int, double*, double*) [clone .kd]",0,2,3335,122848,122848,551424,512,512,0,8,32,87040,0x0,0x7f8ca67199c0,731248,339255,17229.8750000000,4.1250000000
3893,"void rocblas_dot_kernel_reduce<512, 2, double, double>(int, double*, double*) [clone .kd]",0,2,3336,122848,122848,512,512,512,0,8,24,82432,0x0,0x7f8ca67198c0,716,233,8.9375000000,0.0000000000
3894,"__amd_rocclr_copyBuffer.kd",0,2,3337,122848,122848,256,256,0,0,4,32,2880,0x0,0x7f8ca6640b80,28,28,0.8125000000,0.0000000000
3895,"void rocblas_dot_kernel_inc1<false, 512, 2, false, double, double const*, double>(int, double const*, long, long, double const*, long, int, double*, double*) [clone .kd]",0,2,3338,122848,122848,551424,512,512,0,8,32,87040,0x0,0x7f8ca67199c0,731248,339255,17229.1250000000,3.7500000000
3896,"void rocblas_dot_kernel_reduce<512, 2, double, double>(int, double*, double*) [clone .kd]",0,2,3339,122848,122848,512,512,512,0,8,24,82432,0x0,0x7f8ca67198c0,716,233,6.8125000000,0.0000000000
3897,"__amd_rocclr_copyBuffer.kd",0,2,3340,122848,122848,256,256,0,0,4,32,2880,0x0,0x7f8ca6640b80,28,28,0.8125000000,0.0000000000
3898,"void rocblas_dot_kernel_inc1<false, 512, 2, false, double, double const*, double>(int, double const*, long, long, double const*, long, int, double*, double*) [clone .kd]",0,2,3341,122848,122848,551424,512,512,0,8,32,87040,0x0,0x7f8ca67199c0,731248,339255,17232.0000000000,4.2500000000
3899,"void rocblas_dot_kernel_reduce<512, 2, double, double>(int, double*, double*) [clone .kd]",0,2,3342,122848,122848,512,512,512,0,8,24,82432,0x0,0x7f8ca67198c0,716,233,8.4375000000,0.0000000000
3900,"__amd_rocclr_copyBuffer.kd",0,2,3343,122848,122848,256,256,0,0,4,32,2880,0x0,0x7f8ca6640b80,28,28,0.8750000000,0.0000000000
3901,"void rocblas_dot_kernel_inc1<false, 512, 2, false, double, double const*, double>(int, double const*, long, long, double const*, long, int, double*, double*) [clone .kd]",0,2,3346,122848,122848,551424,512,512,0,8,32,87040,0x0,0x7f8ca67199c0,731248,339255,17238.5625000000,3.3750000000
3902,"void rocblas_dot_kernel_reduce<512, 2, double, double>(int, double*, double*) [clone .kd]",0,2,3347,122848,122848,512,512,512,0,8,24,82432,0x0,0x7f8ca67198c0,716,233,9.9375000000,0.0000000000
3903,"__amd_rocclr_copyBuffer.kd",0,2,3348,122848,122848,256,256,0,0,4,32,2880,0x0,0x7f8ca6640b80,28,28,0.8125000000,0.0000000000
3904,"void rocblas_dot_kernel_magsq<false, 512, 2, false, double, double const*, double>(int, double const*, long, int, long, double*, double*) [clone .kd]",0,2,3349,122848,122848,551424,512,512,0,8,40,89472,0x0,0x7f8ca6719a40,714016,269250,7855.5000000000,1.0937500000
3905,"void rocblas_dot_kernel_reduce<512, 2, double, double>(int, double*, double*) [clone .kd]",0,2,3350,122848,122848,512,512,512,0,8,24,82432,0x0,0x7f8ca67198c0,716,233,3.3750000000,0.0000000000
3906,"__amd_rocclr_copyBuffer.kd",0,2,3351,122848,122848,256,256,0,0,4,32,2880,0x0,0x7f8ca6640b80,28,28,0.8125000000,0.0000000000
3907,"void rocblas_dot_kernel_inc1<false, 512, 2, false, double, double const*, double>(int, double const*, long, long, double const*, long, int, double*, double*) [clone .kd]",0,2,3352,122848,122848,551424,512,512,0,8,32,87040,0x0,0x7f8ca67199c0,731248,339255,16309.3125000000,3.0000000000
3908,"void rocblas_dot_kernel_reduce<512, 2, double, double>(int, double*, double*) [clone .kd]",0,2,3353,122848,122848,512,512,512,0,8,24,82432,0x0,0x7f8ca67198c0,716,233,6.5625000000,0.0000000000
3909,"__amd_rocclr_copyBuffer.kd",0,2,3354,122848,122848,256,256,0,0,4,32,2880,0x0,0x7f8ca6640b80,28,28,0.8125000000,0.0000000000
3910,"void rocblas_dot_kernel_inc1<false, 512, 2, false, double, double const*, double>(int, double const*, long, long, double const*, long, int, double*, double*) [clone .kd]",0,2,3355,122848,122848,551424,512,512,0,8,32,87040,0x0,0x7f8ca67199c0,731248,339255,17232.9375000000,3.0937500000
3911,"void rocblas_dot_kernel_reduce<512, 2, double, double>(int, double*, double*) [clone .kd]",0,2,3356,122848,122848,512,512,512,0,8,24,82432,0x0,0x7f8ca67198c0,716,233,6.9375000000,0.0000000000
3912,"__amd_rocclr_copyBuffer.kd",0,2,3357,122848,122848,256,256,0,0,4,32,2880,0x0,0x7f8ca6640b80,28,28,0.8125000000,0.0000000000
3913,"void rocblas_dot_kernel_inc1<false, 512, 2, false, double, double const*, double>(int, double const*, long, long, double const*, long, int, double*, double*) [clone .kd]",0,2,3358,122848,122848,551424,512,512,0,8,32,87040,0x0,0x7f8ca67199c0,731248,339255,17228.0000000000,3.0000000000
3914,"void rocblas_dot_kernel_reduce<512, 2, double, double>(int, double*, double*) [clone .kd]",0,2,3359,122848,122848,512,512,512,0,8,24,82432,0x0,0x7f8ca67198c0,716,233,6.8125000000,0.0000000000
3915,"__amd_rocclr_copyBuffer.kd",0,2,3360,122848,122848,256,256,0,0,4,32,2880,0x0,0x7f8ca6640b80,28,28,0.3750000000,0.0000000000
3916,"void rocblas_dot_kernel_inc1<false, 512, 2, false, double, double const*, double>(int, double const*, long, long, double const*, long, int, double*, double*) [clone .kd]",0,2,3361,122848,122848,551424,512,512,0,8,32,87040,0x0,0x7f8ca67199c0,731248,339255,17231.1250000000,3.6250000000
3917,"void rocblas_dot_kernel_reduce<512, 2, double, double>(int, double*, double*) [clone .kd]",0,2,3362,122848,122848,512,512,512,0,8,24,82432,0x0,0x7f8ca67198c0,716,233,7.4375000000,0.0000000000
3918,"__amd_rocclr_copyBuffer.kd",0,2,3363,122848,122848,256,256,0,0,4,32,2880,0x0,0x7f8ca6640b80,28,28,0.3750000000,0.0000000000
3919,"void rocblas_dot_kernel_inc1<false, 512, 2, false, double, double const*, double>(int, double const*, long, long, double const*, long, int, double*, double*) [clone .kd]",0,2,3364,122848,122848,551424,512,512,0,8,32,87040,0x0,0x7f8ca67199c0,731248,339255,17229.4375000000,3.0000000000
3920,"void rocblas_dot_kernel_reduce<512, 2, double, double>(int, double*, double*) [clone .kd]",0,2,3365,122848,122848,512,512,512,0,8,24,82432,0x0,0x7f8ca67198c0,716,233,7.5625000000,0.0000000000
3921,"__amd_rocclr_copyBuffer.kd",0,2,3366,122848,122848,256,256,0,0,4,32,2880,0x0,0x7f8ca6640b80,28,28,0.8125000000,0.0000000000
3922,"void rocblas_dot_kernel_inc1<false, 512, 2, false, double, double const*, double>(int, double const*, long, long, double const*, long, int, double*, double*) [clone .kd]",0,2,3367,122848,122848,551424,512,512,0,8,32,87040,0x0,0x7f8ca67199c0,731248,339255,17229.0000000000,3.5000000000
3923,"void rocblas_dot_kernel_reduce<512, 2, double, double>(int, double*, double*) [clone .kd]",0,2,3368,122848,122848,512,512,512,0,8,24,82432,0x0,0x7f8ca67198c0,716,233,8.3125000000,0.0000000000
3924,"__amd_rocclr_copyBuffer.kd",0,2,3369,122848,122848,256,256,0,0,4,32,2880,0x0,0x7f8ca6640b80,28,28,0.3750000000,0.0000000000
3925,"void rocblas_dot_kernel_inc1<false, 512, 2, false, double, double const*, double>(int, double const*, long, long, double const*, long, int, double*, double*) [clone .kd]",0,2,3372,122848,122848,551424,512,512,0,8,32,87040,0x0,0x7f8ca67199c0,731248,339255,17238.6875000000,3.2500000000
3926,"void rocblas_dot_kernel_reduce<512, 2, double, double>(int, double*, double*) [clone .kd]",0,2,3373,122848,122848,512,512,512,0,8,24,82432,0x0,0x7f8ca67198c0,716,233,9.9375000000,0.0000000000
